,Unnamed: 0,url,region,province,locality,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
167,167,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10836231,Flanders,Antwerp,Mechelen,HOUSE,HOUSE,749000.0,5.0,303.0,HYPER_EQUIPPED,0,0,1,20.0,1,120.0,215,2,0,AS_NEW
168,168,https://www.immoweb.be/en/classified/house/for-sale/chapelle-lez-herlaimont/7160/10836230,Wallonie,Hainaut,Chapelle-lez-Herlaimont,HOUSE,HOUSE,180000.0,3.0,154.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,14450,3,0,TO_BE_DONE_UP
169,169,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10836228,Flanders,Antwerp,Deurne,APARTMENT,APARTMENT,269000.0,3.0,85.0,USA_HYPER_EQUIPPED,0,0,1,6.0,0,0.0,,2,0,AS_NEW
170,170,https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/10836227,Flanders,Antwerp,Wilrijk,HOUSE,HOUSE,515000.0,3.0,138.0,HYPER_EQUIPPED,0,0,1,25.0,1,75.0,143,2,0,AS_NEW
171,171,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10836225,Brussels,Brussels,Auderghem,APARTMENT,APARTMENT,480000.0,2.0,91.0,USA_HYPER_EQUIPPED,0,0,1,14.0,0,0.0,,3,0,
172,172,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/auderghem/1160/10836215,Brussels,Brussels,Auderghem,APARTMENT_GROUP,APARTMENT_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
173,173,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/10836214,Brussels,Brussels,Uccle,APARTMENT,GROUND_FLOOR,470000.0,2.0,95.0,USA_HYPER_EQUIPPED,0,0,1,14.0,1,44.0,,1,0,AS_NEW
174,174,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/10836164,Brussels,Brussels,Uccle,APARTMENT_GROUP,APARTMENT_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
175,175,https://www.immoweb.be/en/classified/house/for-sale/crisnee/4367/10836160,Wallonie,Liège,Crisnee,HOUSE,HOUSE,322000.0,3.0,126.0,USA_HYPER_EQUIPPED,0,0,1,25.0,1,93.0,0,3,0,AS_NEW
176,176,https://www.immoweb.be/en/classified/house/for-sale/crisnee/4367/10836159,Wallonie,Liège,Crisnee,HOUSE,HOUSE,349000.0,3.0,130.0,USA_HYPER_EQUIPPED,0,0,1,26.0,1,108.0,0,3,0,AS_NEW
177,177,https://www.immoweb.be/en/classified/penthouse/for-sale/liege/4000/10836158,Wallonie,Liège,Liege,APARTMENT,PENTHOUSE,299000.0,3.0,111.0,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,-1,4,0,AS_NEW
178,178,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10836157,Wallonie,Walloon Brabant,Braine-l'Alleud,HOUSE,HOUSE,620000.0,5.0,320.0,HYPER_EQUIPPED,0,0,0,0.0,1,800.0,1030,4,0,GOOD
179,179,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10836156,Brussels,Brussels,Ixelles,APARTMENT,APARTMENT,595000.0,3.0,120.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0.0,-1,2,0,AS_NEW
180,180,https://www.immoweb.be/en/classified/house/for-sale/hotton/6990/10810459,Wallonie,Luxembourg,Hotton,HOUSE,HOUSE,248000.0,6.0,290.0,INSTALLED,0,0,1,30.0,1,1230.0,1230,3,0,GOOD
181,181,https://www.immoweb.be/en/classified/house/for-sale/linter%20wommersom/3350/10812017,Flanders,Flemish Brabant,Linter Wommersom,HOUSE,HOUSE,329000.0,3.0,151.0,INSTALLED,0,0,1,30.0,1,3200.0,3537,4,0,TO_BE_DONE_UP
182,182,https://www.immoweb.be/en/classified/house/for-sale/ethe/6760/10620375,Wallonie,Luxembourg,ETHE,HOUSE,HOUSE,120000.0,4.0,140.0,SEMI_EQUIPPED,0,0,0,0.0,1,0.0,186,3,0,TO_RENOVATE
183,183,https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-bij-dendermonde/9200/10822845,Flanders,East Flanders,SINT-GILLIS-BIJ-DENDERMONDE,HOUSE,HOUSE,199000.0,3.0,118.0,SEMI_EQUIPPED,0,0,0,0.0,1,57.0,127,2,0,TO_RENOVATE
184,184,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/10822353,Brussels,Brussels,Schaerbeek,HOUSE,HOUSE,399000.0,6.0,230.0,NOT_INSTALLED,0,0,1,10.0,1,30.0,105,2,0,TO_RENOVATE
185,185,https://www.immoweb.be/en/classified/villa/for-sale/varsenare/8490/10822720,Flanders,West Flanders,VARSENARE,HOUSE,VILLA,665000.0,3.0,268.0,SEMI_EQUIPPED,0,0,1,40.0,0,0.0,692,4,0,GOOD
186,186,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10822291,Brussels,Brussels,Uccle,HOUSE,VILLA,1590000.0,5.0,608.0,INSTALLED,0,1,1,0.0,1,0.0,2661,4,0,TO_RENOVATE
187,187,https://www.immoweb.be/en/classified/town-house/for-sale/wezembeek-oppem/1970/10828446,Flanders,Flemish Brabant,Wezembeek-Oppem,HOUSE,TOWN_HOUSE,595000.0,3.0,140.0,HYPER_EQUIPPED,0,0,1,30.0,1,110.0,251,2,0,GOOD
188,188,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/10829244,Wallonie,Walloon Brabant,Waterloo,HOUSE,VILLA,645000.0,4.0,150.0,HYPER_EQUIPPED,0,0,1,0.0,1,0.0,1454,4,0,GOOD
189,189,https://www.immoweb.be/en/classified/exceptional-property/for-sale/woluwe-saint-pierre/1150/10828504,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,EXCEPTIONAL_PROPERTY,2395000.0,6.0,450.0,HYPER_EQUIPPED,0,0,1,50.0,1,1400.0,1600,4,0,AS_NEW
190,190,https://www.immoweb.be/en/classified/house/for-sale/neupr%C3%A9/4120/10834620,Wallonie,Liège,Neupré,HOUSE,HOUSE,295000.0,3.0,125.0,SEMI_EQUIPPED,0,0,1,0.0,1,0.0,620,4,0,TO_BE_DONE_UP
191,191,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10834218,Wallonie,Walloon Brabant,Braine-l'Alleud,HOUSE,HOUSE,1295000.0,5.0,400.0,HYPER_EQUIPPED,0,1,1,100.0,1,0.0,3300,4,1,GOOD
192,192,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/torhout/8820/10810186,Flanders,West Flanders,Torhout,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
193,193,https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1853/10809991,Flanders,Flemish Brabant,Grimbergen,HOUSE,VILLA,748000.0,5.0,398.0,USA_INSTALLED,0,1,1,45.0,1,550.0,693,4,0,GOOD
194,194,https://www.immoweb.be/en/classified/house/for-sale/trooz/4870/10817871,Wallonie,Liège,Trooz,HOUSE,HOUSE,239000.0,3.0,150.0,SEMI_EQUIPPED,0,0,1,25.0,1,150.0,321,3,0,GOOD
195,195,https://www.immoweb.be/en/classified/house/for-sale/paliseul/6852/10819796,Wallonie,Luxembourg,Paliseul,HOUSE,HOUSE,285000.0,3.0,114.0,INSTALLED,0,0,1,0.0,1,0.0,638,4,0,AS_NEW
196,196,https://www.immoweb.be/en/classified/house/for-sale/puurs/2870/10818772,Flanders,Antwerp,Puurs,HOUSE,HOUSE,475000.0,4.0,320.0,NOT_INSTALLED,0,0,1,60.0,1,200.0,470,3,0,GOOD
197,197,https://www.immoweb.be/en/classified/exceptional-property/for-sale/berchem/2600/10817991,Flanders,Antwerp,Berchem,HOUSE,EXCEPTIONAL_PROPERTY,1995000.0,2.0,382.0,USA_HYPER_EQUIPPED,0,0,0,0.0,1,160.0,450,3,0,GOOD
198,198,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/10823767,Flanders,East Flanders,Ninove,HOUSE,HOUSE,395000.0,3.0,190.0,INSTALLED,0,0,1,0.0,1,760.0,1405,4,0,GOOD
199,199,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10824022,Brussels,Brussels,Uccle,HOUSE,HOUSE,730000.0,4.0,260.0,USA_HYPER_EQUIPPED,0,0,1,12.0,0,0.0,125,2,0,GOOD
200,200,https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-josse-ten-noode/1210/10824028,Brussels,Brussels,Saint-Josse-ten-Noode,HOUSE,APARTMENT_BLOCK,950000.0,7.0,500.0,SEMI_EQUIPPED,0,0,1,3.0,1,6.0,266,3,0,TO_RENOVATE
201,201,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/10826707,Wallonie,Walloon Brabant,Waterloo,HOUSE,HOUSE,715000.0,4.0,200.0,HYPER_EQUIPPED,0,1,1,0.0,1,0.0,1488,3,0,AS_NEW
202,202,https://www.immoweb.be/en/classified/villa/for-sale/hulste/8531/10826215,Flanders,West Flanders,HULSTE,HOUSE,VILLA,895000.0,5.0,450.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,1336,4,0,AS_NEW
203,203,https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/10831612,Wallonie,Liège,Seraing,HOUSE,HOUSE,154000.0,4.0,116.0,USA_INSTALLED,0,0,1,18.0,1,125.0,225,2,0,GOOD
204,204,https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9473/10832557,Flanders,East Flanders,Denderleeuw,HOUSE,HOUSE,265000.0,3.0,155.0,NOT_INSTALLED,0,0,1,50.0,1,700.0,810,2,0,TO_RENOVATE
205,205,https://www.immoweb.be/en/classified/house/for-sale/boom/2850/10831507,Flanders,Antwerp,Boom,HOUSE,HOUSE,299900.0,2.0,206.0,INSTALLED,0,0,1,10.0,0,0.0,60,2,0,GOOD
206,206,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/10831392,Flanders,Flemish Brabant,Kraainem,HOUSE,HOUSE,399500.0,3.0,167.0,NOT_INSTALLED,0,0,1,14.0,1,310.0,418,3,0,TO_RENOVATE
207,207,https://www.immoweb.be/en/classified/exceptional-property/for-sale/bonheiden/2820/10832801,Flanders,Antwerp,Bonheiden,HOUSE,EXCEPTIONAL_PROPERTY,965000.0,6.0,493.0,INSTALLED,0,1,1,112.0,1,0.0,7611,4,0,JUST_RENOVATED
208,208,https://www.immoweb.be/en/classified/mansion/for-sale/uccle/1180/10832507,Brussels,Brussels,Uccle,HOUSE,MANSION,1550000.0,4.0,370.0,INSTALLED,0,0,1,0.0,1,0.0,215,2,0,AS_NEW
209,209,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10808506,Flanders,East Flanders,Ronse,HOUSE,HOUSE,275000.0,3.0,162.0,HYPER_EQUIPPED,0,0,1,18.0,1,115.0,220,2,0,JUST_RENOVATED
210,210,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10836109,Wallonie,Hainaut,Mons,APARTMENT,APARTMENT,149000.0,2.0,110.0,INSTALLED,0,0,1,34.0,0,0.0,-1,2,0,GOOD
211,211,https://www.immoweb.be/en/classified/house/for-sale/haine-saint-paul/7100/10836108,Wallonie,Hainaut,HAINE-SAINT-PAUL,HOUSE,HOUSE,89999.0,2.0,55.0,INSTALLED,0,0,1,0.0,1,100.0,104,4,0,GOOD
212,212,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10836106,Flanders,East Flanders,Geraardsbergen,HOUSE,HOUSE,325000.0,4.0,200.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,517,3,0,GOOD
213,213,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/10836105,Flanders,East Flanders,Sint-Niklaas,HOUSE,HOUSE,649000.0,4.0,241.0,USA_HYPER_EQUIPPED,0,0,1,85.0,1,715.0,1192,2,0,AS_NEW
214,214,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10836104,Flanders,East Flanders,Dendermonde,HOUSE,HOUSE,220000.0,4.0,153.0,USA_INSTALLED,0,0,1,20.0,1,20.0,87,2,0,GOOD
215,215,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen%20walem/2800/10836103,Flanders,Antwerp,Mechelen Walem,APARTMENT,APARTMENT,269000.0,3.0,122.0,NOT_INSTALLED,0,0,1,7.0,0,0.0,,1,0,GOOD
216,216,https://www.immoweb.be/en/classified/town-house/for-sale/lier/2500/10836102,Flanders,Antwerp,Lier,HOUSE,TOWN_HOUSE,535000.0,3.0,200.0,HYPER_EQUIPPED,0,0,1,22.0,1,105.0,210,2,0,AS_NEW
217,217,https://www.immoweb.be/en/classified/villa/for-sale/halle%20lembeek/1502/10836101,Flanders,Flemish Brabant,Halle Lembeek,HOUSE,VILLA,575000.0,4.0,240.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,1348,4,0,
218,218,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836100,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,313500.0,2.0,112.0,NOT_INSTALLED,0,0,1,5.0,0,0.0,-1,1,0,
219,219,https://www.immoweb.be/en/classified/duplex/for-sale/halle/1500/10836099,Flanders,Flemish Brabant,Halle,APARTMENT,DUPLEX,324500.0,2.0,111.0,NOT_INSTALLED,0,0,1,4.0,0,0.0,-1,1,0,
220,220,https://www.immoweb.be/en/classified/duplex/for-sale/halle/1500/10836098,Flanders,Flemish Brabant,Halle,APARTMENT,DUPLEX,399000.0,3.0,140.0,NOT_INSTALLED,0,0,1,11.0,0,0.0,-1,1,0,
221,221,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836097,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,383000.0,3.0,134.0,NOT_INSTALLED,0,0,1,20.0,0,0.0,-1,1,0,
222,222,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836096,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,376000.0,2.0,127.0,NOT_INSTALLED,0,0,1,32.0,0,0.0,-1,1,0,
223,223,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836095,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,324000.0,2.0,118.0,USA_INSTALLED,0,0,1,5.0,0,0.0,,1,0,
224,224,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836094,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,341000.0,2.0,127.0,USA_INSTALLED,0,0,1,9.0,0,0.0,-1,1,0,
225,225,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836093,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,285500.0,2.0,96.0,USA_HYPER_EQUIPPED,0,0,1,4.0,0,0.0,-1,1,0,
226,226,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836092,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,264000.0,2.0,86.0,USA_HYPER_EQUIPPED,0,0,1,4.0,0,0.0,-1,1,0,
227,227,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836091,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,326500.0,3.0,115.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0.0,,1,0,
228,228,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10836090,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,321500.0,3.0,110.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0.0,-1,1,0,
229,229,https://www.immoweb.be/en/classified/house/for-sale/halle/1500/10836089,Flanders,Flemish Brabant,Halle,HOUSE,HOUSE,320000.0,3.0,91.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,201,3,0,TO_RENOVATE
230,230,https://www.immoweb.be/en/classified/exceptional-property/for-sale/dinant/5500/10836087,Wallonie,Namur,Dinant,HOUSE,EXCEPTIONAL_PROPERTY,399000.0,16.0,673.0,NOT_INSTALLED,0,0,0,0.0,1,329.0,595,2,0,TO_RENOVATE
231,231,https://www.immoweb.be/en/classified/villa/for-sale/antwerpen%20ekeren/2180/10836086,Flanders,Antwerp,Antwerpen Ekeren,HOUSE,VILLA,895000.0,4.0,238.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,902,4,1,AS_NEW
232,232,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10836082,Flanders,Antwerp,Mechelen,HOUSE,HOUSE,355000.0,3.0,195.2316176470588,USA_INSTALLED,0,0,0,0.0,0,0.0,0,3,0,GOOD
233,233,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/10836081,Brussels,Brussels,Anderlecht,HOUSE,MIXED_USE_BUILDING,1650000.0,0.0,1750.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,330,2,0,GOOD
234,234,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1050/10836078,Brussels,Brussels,Bruxelles,APARTMENT,APARTMENT,1390000.0,3.0,144.0,HYPER_EQUIPPED,1,0,1,20.0,0,0.0,,1,0,AS_NEW
235,235,https://www.immoweb.be/en/classified/house/for-sale/ham-sur-heure-nalinnes%20nalinnes/6120/10836076,Wallonie,Hainaut,Ham-sur-Heure-Nalinnes Nalinnes,HOUSE,HOUSE,145000.0,3.0,195.2316176470588,NOT_INSTALLED,0,0,1,0.0,0,0.0,0,2,0,TO_RENOVATE
236,236,https://www.immoweb.be/en/classified/villa/for-sale/ans%20xhendremael/4432/10808754,Wallonie,Liège,Ans Xhendremael,HOUSE,VILLA,545000.0,6.0,418.0,INSTALLED,0,0,1,30.0,1,1000.0,2350,4,1,GOOD
237,237,https://www.immoweb.be/en/classified/flat-studio/for-sale/westende/8434/10836074,Flanders,West Flanders,Westende,APARTMENT,FLAT_STUDIO,105000.0,0.0,37.0,SEMI_EQUIPPED,1,0,0,0.0,0,0.0,,2,0,GOOD
238,238,https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/10836072,Flanders,Limburg,Hasselt,HOUSE,HOUSE,385000.0,4.0,221.0,INSTALLED,0,0,1,0.0,0,0.0,600,3,0,JUST_RENOVATED
239,239,https://www.immoweb.be/en/classified/house/for-sale/qui%C3%A9vrain/7380/10836071,Wallonie,Hainaut,Quiévrain,HOUSE,HOUSE,145000.0,2.0,195.2316176470588,NOT_INSTALLED,0,0,1,0.0,0,0.0,0,2,0,
240,240,https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/10834524,Wallonie,Hainaut,Seneffe,HOUSE,HOUSE,420000.0,4.0,135.0,HYPER_EQUIPPED,0,1,1,30.0,1,90.0,239,3,0,AS_NEW
241,241,https://www.immoweb.be/en/classified/house/for-sale/arquennes/7181/10834538,Wallonie,Hainaut,Arquennes,HOUSE,HOUSE,420000.0,4.0,135.0,HYPER_EQUIPPED,0,1,1,30.0,1,90.0,239,3,0,AS_NEW
242,242,https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1703/10833482,Flanders,Flemish Brabant,Dilbeek,HOUSE,HOUSE,545000.0,3.0,192.0,INSTALLED,0,0,1,0.0,0,0.0,1000,4,0,TO_BE_DONE_UP
243,243,https://www.immoweb.be/en/classified/villa/for-sale/wezembeek-oppem/1970/10833882,Flanders,Flemish Brabant,Wezembeek-Oppem,HOUSE,VILLA,645000.0,4.0,160.0,HYPER_EQUIPPED,0,0,1,24.0,0,0.0,368,4,0,GOOD
244,244,https://www.immoweb.be/en/classified/house/for-sale/gent%20gentbrugge/9050/10833700,Flanders,East Flanders,Gent Gentbrugge,HOUSE,HOUSE,540108.0,4.0,176.0,INSTALLED,0,0,1,22.0,1,50.0,204,2,0,AS_NEW
245,245,https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/10823979,Wallonie,Liège,Grace-Hollogne,HOUSE,HOUSE,199000.0,3.0,133.0,INSTALLED,0,0,1,65.0,1,470.0,583,2,0,GOOD
246,246,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10823777,Flanders,East Flanders,Ronse,HOUSE,HOUSE,289000.0,3.0,156.0,INSTALLED,0,0,0,0.0,1,350.0,555,3,0,GOOD
247,247,https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/10823722,Flanders,Antwerp,Deurne,HOUSE,HOUSE,314000.0,3.0,151.0,SEMI_EQUIPPED,0,0,0,0.0,1,60.0,136,2,0,GOOD
248,248,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ronse/9600/10823693,Flanders,East Flanders,Ronse,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
249,249,https://www.immoweb.be/en/classified/house/for-sale/moha/4520/10824516,Wallonie,Liège,MOHA,HOUSE,HOUSE,385000.0,7.0,350.0,INSTALLED,0,0,1,30.0,1,0.0,1199,4,0,GOOD
250,250,https://www.immoweb.be/en/classified/house/for-sale/erpe-mere/9420/10823494,Flanders,East Flanders,Erpe-Mere,HOUSE,HOUSE,498000.0,4.0,205.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,663,3,0,AS_NEW
251,251,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent%20gentbrugge/9050/10823676,Flanders,East Flanders,Gent Gentbrugge,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
252,252,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10823496,Flanders,East Flanders,Aalst,HOUSE,HOUSE,679000.0,5.0,370.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,961,4,0,AS_NEW
253,253,https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/10831287,Flanders,East Flanders,Herzele,HOUSE,HOUSE,149000.0,2.0,96.0,INSTALLED,0,0,0,0.0,0,0.0,54,2,0,GOOD
254,254,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10831725,Wallonie,Liège,Seraing,HOUSE,HOUSE,170000.0,3.0,120.0,SEMI_EQUIPPED,0,0,1,22.0,0,0.0,90,2,0,GOOD
