,url,region,province,locality,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
37,https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/10836139,Flanders,Antwerp,Zoersel,HOUSE,HOUSE,475000.0,3.0,171.0,INSTALLED,,,,,,,740,4,,
38,https://www.immoweb.be/en/classified/ground-floor/for-sale/stavelot/4970/10836138,Wallonie,Liège,Stavelot,APARTMENT,GROUND_FLOOR,225000.0,2.0,105.0,INSTALLED,False,,True,42.0,,,UNKNOWN,3,False,GOOD
39,https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/10836137,Flanders,Antwerp,Nijlen,HOUSE,HOUSE,369000.0,2.0,135.0,INSTALLED,,,True,11.0,True,420.0,600,3,False,GOOD
40,https://www.immoweb.be/en/classified/apartment-block/for-sale/merbes-le-chateau/6567/10322063,Wallonie,Hainaut,Merbes-le-Chateau,HOUSE,APARTMENT_BLOCK,155000.0,1.0,,0,,,,,,,0,3,,GOOD
41,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10836136,Brussels,Brussels,Uccle,APARTMENT,APARTMENT,395000.0,2.0,90.0,HYPER_EQUIPPED,False,,True,,,,UNKNOWN,4,False,GOOD
42,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/10836134,Flanders,Antwerp,Turnhout,HOUSE,HOUSE,350000.0,3.0,178.0,,,,True,,,,998,3,,GOOD
43,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10836133,Brussels,Brussels,Schaerbeek,APARTMENT,APARTMENT,285000.0,2.0,90.0,USA_HYPER_EQUIPPED,False,,True,6.0,,,UNKNOWN,2,False,GOOD
44,https://www.immoweb.be/en/classified/loft/for-sale/bruxelles/1000/10836131,Brussels,Brussels,Bruxelles,APARTMENT,LOFT,370000.0,2.0,119.0,USA_INSTALLED,False,,,,,,UNKNOWN,2,False,GOOD
45,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10836130,Brussels,Brussels,Ixelles,APARTMENT,APARTMENT,450000.0,2.0,108.0,HYPER_EQUIPPED,False,,,,,,UNKNOWN,2,False,GOOD
46,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/10836127,Flanders,Flemish Brabant,Leuven,HOUSE,HOUSE,535000.0,3.0,101.0,HYPER_EQUIPPED,False,,True,,,,58,2,,AS_NEW
47,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/10836126,Wallonie,Liège,Flemalle,HOUSE,HOUSE,225500.0,3.0,140.0,HYPER_EQUIPPED,False,,True,14.0,,,88,2,False,AS_NEW
48,https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/10836124,Wallonie,Liège,Grace-Hollogne,HOUSE,HOUSE,239000.0,2.0,110.0,INSTALLED,False,,True,50.0,True,50.0,190,2,False,JUST_RENOVATED
49,https://www.immoweb.be/en/classified/house/for-sale/geetbets/3450/10836123,Flanders,Flemish Brabant,Geetbets,HOUSE,HOUSE,289000.0,4.0,140.0,SEMI_EQUIPPED,,1.0,,,True,,1560,4,,TO_RENOVATE
50,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10836122,Wallonie,Liège,Seraing,HOUSE,HOUSE,165000.0,2.0,80.0,SEMI_EQUIPPED,False,,True,40.0,,,245,3,False,GOOD
51,https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/10836121,Wallonie,Liège,Verviers,HOUSE,HOUSE,259900.0,3.0,110.0,USA_INSTALLED,False,,,,True,1100.0,1432,4,False,JUST_RENOVATED
52,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10836119,Wallonie,Liège,Liège,APARTMENT,APARTMENT,165000.0,1.0,60.0,,,,,,,,UNKNOWN,2,,GOOD
53,https://www.immoweb.be/en/classified/flat-studio/for-sale/angleur/4031/10836118,Wallonie,Liège,Angleur,APARTMENT,FLAT_STUDIO,86000.0,1.0,31.0,0,,,True,10.0,,,UNKNOWN,2,False,GOOD
54,https://www.immoweb.be/en/classified/house/for-sale/olen/2250/10836117,Flanders,Antwerp,Olen,HOUSE,HOUSE,285000.0,3.0,136.0,,False,,True,,,,597,4,,
55,https://www.immoweb.be/en/classified/house/for-sale/ensival/4800/10836116,Wallonie,Liège,Ensival,HOUSE,HOUSE,259000.0,4.0,135.0,INSTALLED,False,,True,53.0,True,72.0,145,3,False,GOOD
56,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10836115,Flanders,Antwerp,Antwerp,APARTMENT,APARTMENT,315000.0,2.0,103.0,0,False,,,,,,UNKNOWN,,,GOOD
57,https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/10836114,Flanders,Flemish Brabant,Begijnendijk,HOUSE,HOUSE,469000.0,6.0,306.0,0,,,True,,,,2495,4,,TO_BE_DONE_UP
58,https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/10836113,Flanders,Flemish Brabant,Keerbergen,HOUSE,HOUSE,369000.0,2.0,141.0,0,,,True,,,,592,4,,AS_NEW
59,https://www.immoweb.be/en/classified/ground-floor/for-sale/mons/7000/10836110,Wallonie,Hainaut,Mons,APARTMENT,GROUND_FLOOR,149000.0,2.0,110.0,INSTALLED,False,,True,34.0,,,UNKNOWN,2,False,GOOD
60,https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/10834524,Wallonie,Hainaut,Seneffe,HOUSE,HOUSE,420000.0,4.0,135.0,HYPER_EQUIPPED,False,1.0,True,30.0,True,90.0,239,3,,AS_NEW
61,https://www.immoweb.be/en/classified/house/for-sale/arquennes/7181/10834538,Wallonie,Hainaut,Arquennes,HOUSE,HOUSE,420000.0,4.0,135.0,HYPER_EQUIPPED,False,1.0,True,30.0,True,90.0,239,3,,AS_NEW
62,https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1703/10833482,Flanders,Flemish Brabant,Dilbeek,HOUSE,HOUSE,545000.0,3.0,192.0,INSTALLED,,,True,,,,1000,4,False,TO_BE_DONE_UP
63,https://www.immoweb.be/en/classified/villa/for-sale/wezembeek-oppem/1970/10833882,Flanders,Flemish Brabant,Wezembeek-Oppem,HOUSE,VILLA,645000.0,4.0,160.0,HYPER_EQUIPPED,False,,True,24.0,,,368,4,,GOOD
64,https://www.immoweb.be/en/classified/house/for-sale/gent%20gentbrugge/9050/10833700,Flanders,East Flanders,Gent Gentbrugge,HOUSE,HOUSE,540108.0,4.0,176.0,INSTALLED,False,,True,22.0,True,50.0,204,2,False,AS_NEW
65,https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/10823979,Wallonie,Liège,Grace-Hollogne,HOUSE,HOUSE,199000.0,3.0,133.0,INSTALLED,False,,True,65.0,True,470.0,583,2,False,GOOD
66,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10823777,Flanders,East Flanders,Ronse,HOUSE,HOUSE,289000.0,3.0,156.0,INSTALLED,False,,,,True,350.0,555,3,False,GOOD
67,https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/10823722,Flanders,Antwerp,Deurne,HOUSE,HOUSE,314000.0,3.0,151.0,SEMI_EQUIPPED,,-1.0,,,True,60.0,136,2,,GOOD
68,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ronse/9600/10823693,Flanders,East Flanders,Ronse,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
69,https://www.immoweb.be/en/classified/house/for-sale/moha/4520/10824516,Wallonie,Liège,MOHA,HOUSE,HOUSE,385000.0,7.0,350.0,INSTALLED,,-1.0,True,30.0,True,,1199,4,,GOOD
70,https://www.immoweb.be/en/classified/house/for-sale/erpe-mere/9420/10823494,Flanders,East Flanders,Erpe-Mere,HOUSE,HOUSE,498000.0,4.0,205.0,HYPER_EQUIPPED,,,True,,,,663,3,False,AS_NEW
71,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent%20gentbrugge/9050/10823676,Flanders,East Flanders,Gent Gentbrugge,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
72,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10823496,Flanders,East Flanders,Aalst,HOUSE,HOUSE,679000.0,5.0,370.0,HYPER_EQUIPPED,,,True,,,,961,4,False,AS_NEW
73,https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/10831287,Flanders,East Flanders,Herzele,HOUSE,HOUSE,149000.0,2.0,96.0,INSTALLED,,,,,,,54,2,False,GOOD
74,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10831725,Wallonie,Liège,Seraing,HOUSE,HOUSE,170000.0,3.0,120.0,SEMI_EQUIPPED,False,,True,22.0,,,90,2,False,GOOD
75,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10831690,Wallonie,Walloon Brabant,Braine-l'Alleud,HOUSE,HOUSE,260000.0,2.0,130.0,INSTALLED,,,True,20.0,True,55.0,155,2,,GOOD
76,https://www.immoweb.be/en/classified/house/for-sale/haaltert/9450/10831305,Flanders,East Flanders,Haaltert,HOUSE,HOUSE,298000.0,3.0,195.0,INSTALLED,False,,True,,,,350,2,False,GOOD
77,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10831860,Wallonie,Liège,Seraing,HOUSE,HOUSE,299000.0,1.0,219.0,,,,True,,,,198,2,False,GOOD
78,https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/10831556,Wallonie,Walloon Brabant,Genappe,HOUSE,HOUSE,335000.0,3.0,213.0,,False,,,,True,337.0,474,3,False,TO_BE_DONE_UP
79,https://www.immoweb.be/en/classified/house/for-sale/erpe-mere/9420/10831288,Flanders,East Flanders,Erpe-Mere,HOUSE,HOUSE,379000.0,3.0,200.0,USA_INSTALLED,,,True,40.0,True,650.0,860,4,False,GOOD
80,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10833082,Wallonie,Walloon Brabant,Braine-l'Alleud,HOUSE,HOUSE,470000.0,3.0,150.0,HYPER_EQUIPPED,False,,True,16.0,,,123,3,False,AS_NEW
81,https://www.immoweb.be/en/classified/bungalow/for-sale/rixensart/1330/10831400,Wallonie,Walloon Brabant,Rixensart,HOUSE,BUNGALOW,480000.0,2.0,155.0,SEMI_EQUIPPED,False,,True,40.0,True,823.0,823,4,False,TO_BE_DONE_UP
82,https://www.immoweb.be/en/classified/house/for-sale/leefdaal/3061/10831511,Flanders,Flemish Brabant,Leefdaal,HOUSE,HOUSE,625000.0,6.0,239.0,INSTALLED,,-1.0,True,,True,,1880,4,,TO_BE_DONE_UP
83,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10831236,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,HOUSE,975000.0,4.0,195.0,USA_HYPER_EQUIPPED,False,,True,15.0,True,300.0,385,3,False,AS_NEW
84,https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9470/10831304,Flanders,East Flanders,Denderleeuw,HOUSE,HOUSE,446000.0,4.0,228.0,HYPER_EQUIPPED,False,,True,18.0,True,300.0,477,3,False,AS_NEW
85,https://www.immoweb.be/en/classified/house/for-sale/oupeye/4682/10821092,Wallonie,Liège,Oupeye,HOUSE,HOUSE,199000.0,4.0,130.0,INSTALLED,False,,,,True,155.0,350,2,False,GOOD
86,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10821645,Flanders,East Flanders,Geraardsbergen,HOUSE,HOUSE,237500.0,3.0,125.0,INSTALLED,,-1.0,,,,,58,2,,JUST_RENOVATED
87,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/herent/3020/10472547,Flanders,Flemish Brabant,Herent,HOUSE,MIXED_USE_BUILDING,359000.0,4.0,348.0,INSTALLED,,-1.0,,,True,128.0,314,2,,GOOD
88,https://www.immoweb.be/en/classified/house/for-sale/herent/3020/10472546,Flanders,Flemish Brabant,Herent,HOUSE,HOUSE,359000.0,4.0,348.0,INSTALLED,,-1.0,,,True,128.0,314,2,,GOOD
89,https://www.immoweb.be/en/classified/town-house/for-sale/antwerpen%20hoboken/2660/10820702,Flanders,Antwerp,Antwerpen Hoboken,HOUSE,TOWN_HOUSE,399900.0,3.0,189.0,INSTALLED,False,,,,True,76.0,140,2,False,GOOD
90,https://www.immoweb.be/en/classified/apartment/for-sale/libin/6890/10836300,Wallonie,Luxembourg,Libin,APARTMENT,APARTMENT,289000.0,3.0,91.0,HYPER_EQUIPPED,False,,True,10.0,True,40.0,UNKNOWN,3,False,GOOD
91,https://www.immoweb.be/en/classified/apartment/for-sale/libin/6890/10836299,Wallonie,Luxembourg,Libin,APARTMENT,APARTMENT,244900.0,2.0,82.0,0,False,,True,6.0,,,UNKNOWN,,False,
92,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/10836298,Brussels,Brussels,Ixelles,APARTMENT,GROUND_FLOOR,285000.0,1.0,55.0,USA_HYPER_EQUIPPED,True,,True,,True,20.0,UNKNOWN,3,False,AS_NEW
93,https://www.immoweb.be/en/classified/house/for-sale/ivoz-ramet/4400/10836296,Wallonie,Liège,Ivoz-Ramet,HOUSE,HOUSE,135000.0,4.0,,0,,,,,,,754,2,,
94,https://www.immoweb.be/en/classified/apartment-block/for-sale/nivelles/1400/10836295,Wallonie,Walloon Brabant,Nivelles,HOUSE,APARTMENT_BLOCK,399000.0,3.0,150.0,0,False,,True,,,,0,2,False,
95,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2811/10836292,Flanders,Antwerp,Mechelen,HOUSE,HOUSE,1200000.0,3.0,191.0,HYPER_EQUIPPED,False,,True,,,,5045,4,,GOOD
96,https://www.immoweb.be/en/classified/apartment/for-sale/lebbeke/9280/10836291,Flanders,East Flanders,Lebbeke,APARTMENT,APARTMENT,285000.0,3.0,175.0,HYPER_EQUIPPED,,,True,,,,UNKNOWN,2,,
97,https://www.immoweb.be/en/classified/exceptional-property/for-sale/berlare/9290/10836288,Flanders,East Flanders,Berlare,HOUSE,EXCEPTIONAL_PROPERTY,565000.0,5.0,475.0,0,False,,True,,,,1236,2,,GOOD
98,https://www.immoweb.be/en/classified/house/for-sale/lebbeke%20denderbelle/9280/10836287,Flanders,East Flanders,Lebbeke Denderbelle,HOUSE,HOUSE,289000.0,3.0,125.0,HYPER_EQUIPPED,,,True,,,,96,2,,AS_NEW
99,https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/10836284,Flanders,Flemish Brabant,Grimbergen,HOUSE,HOUSE,569000.0,6.0,285.0,HYPER_EQUIPPED,,,True,,,,903,3,,GOOD
100,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10836282,Brussels,Brussels,Evere,APARTMENT,APARTMENT,260000.0,2.0,73.0,HYPER_EQUIPPED,False,,True,2.0,,,UNKNOWN,,False,GOOD
101,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10836281,Brussels,Brussels,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,285000.0,2.0,89.0,INSTALLED,False,,True,6.0,,,UNKNOWN,,False,GOOD
102,https://www.immoweb.be/en/classified/house/for-sale/jette/1090/10836279,Brussels,Brussels,Jette,HOUSE,HOUSE,340000.0,5.0,250.0,NOT_INSTALLED,False,,,,True,300.0,400,2,,TO_RENOVATE
103,https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/10836276,Wallonie,Walloon Brabant,Lasne,HOUSE,VILLA,1075000.0,4.0,316.0,INSTALLED,False,,True,,True,1974.0,2290,4,,AS_NEW
104,https://www.immoweb.be/en/classified/villa/for-sale/tienen/3300/10836275,Flanders,Flemish Brabant,Tienen,HOUSE,VILLA,725000.0,5.0,368.0,HYPER_EQUIPPED,False,,True,40.0,True,2500.0,2739,4,True,AS_NEW
105,https://www.immoweb.be/en/classified/flat-studio/for-sale/middelkerke/8434/10836274,Flanders,West Flanders,Middelkerke,APARTMENT,FLAT_STUDIO,98000.0,0.0,24.0,INSTALLED,True,,True,,,,,2,,GOOD
106,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8434/10836273,Flanders,West Flanders,Middelkerke,APARTMENT,APARTMENT,220000.0,2.0,83.0,HYPER_EQUIPPED,,,True,,,,UNKNOWN,2,,GOOD
107,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bomal%20%28ramillies%29/1367/10836267,Wallonie,Walloon Brabant,Bomal (Ramillies),HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
108,https://www.immoweb.be/en/classified/house/for-sale/arendonk/2370/10836265,Flanders,Antwerp,Arendonk,HOUSE,HOUSE,239000.0,2.0,137.0,HYPER_EQUIPPED,False,,True,,,,140,3,,GOOD
109,https://www.immoweb.be/en/classified/villa/for-sale/dilbeek/1700/10836264,Flanders,Flemish Brabant,Dilbeek,HOUSE,VILLA,599000.0,3.0,272.0,0,,1.0,True,,,,919,4,,GOOD
110,https://www.immoweb.be/en/classified/house/for-sale/schilde/2970/10836263,Flanders,Antwerp,Schilde,HOUSE,HOUSE,399000.0,5.0,160.0,0,,,,,True,295.0,445,3,,TO_RENOVATE
111,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/10836258,Flanders,Antwerp,Wilrijk,APARTMENT,APARTMENT,279000.0,4.0,145.0,,,-1.0,True,13.0,,,,3,,AS_NEW
112,https://www.immoweb.be/en/classified/apartment/for-sale/fleron/4620/10836257,Wallonie,Liège,Fleron,APARTMENT,APARTMENT,199000.0,3.0,73.0,SEMI_EQUIPPED,False,,True,,,,UNKNOWN,2,False,TO_BE_DONE_UP
113,https://www.immoweb.be/en/classified/apartment-block/for-sale/zaventem%20nossegem/1930/10836255,Flanders,Flemish Brabant,Zaventem Nossegem,HOUSE,APARTMENT_BLOCK,360000.0,2.0,165.0,INSTALLED,,,True,14.0,,,77,2,,TO_BE_DONE_UP
114,https://www.immoweb.be/en/classified/penthouse/for-sale/mol/2400/10836254,Flanders,Antwerp,Mol,APARTMENT,PENTHOUSE,590000.0,2.0,119.0,USA_HYPER_EQUIPPED,True,,True,80.0,,,,3,,AS_NEW
115,https://www.immoweb.be/en/classified/exceptional-property/for-sale/waterloo/1410/10836253,Wallonie,Walloon Brabant,Waterloo,HOUSE,EXCEPTIONAL_PROPERTY,695000.0,4.0,350.0,HYPER_EQUIPPED,,,True,30.0,,,427,2,,AS_NEW
116,https://www.immoweb.be/en/classified/loft/for-sale/waterloo/1410/10836252,Wallonie,Walloon Brabant,Waterloo,APARTMENT,LOFT,695000.0,4.0,350.0,HYPER_EQUIPPED,,,True,30.0,,,,2,,AS_NEW
117,https://www.immoweb.be/en/classified/exceptional-property/for-sale/antwerpen%20wilrijk/2610/10836251,Flanders,Antwerp,Antwerpen Wilrijk,HOUSE,EXCEPTIONAL_PROPERTY,1975000.0,5.0,414.0,HYPER_EQUIPPED,,,True,,,,1593,4,,GOOD
118,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10836250,Flanders,Antwerp,Antwerp,APARTMENT,APARTMENT,520000.0,2.0,84.0,HYPER_EQUIPPED,,,True,39.0,,,UNKNOWN,2,False,AS_NEW
119,https://www.immoweb.be/en/classified/apartment/for-sale/welkenraedt/4840/10836249,Wallonie,Liège,Welkenraedt,APARTMENT,APARTMENT,320942.0,1.0,73.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
120,https://www.immoweb.be/en/classified/mansion/for-sale/nivelles/1400/10821550,Wallonie,Walloon Brabant,Nivelles,HOUSE,MANSION,420000.0,5.0,250.0,INSTALLED,,,True,40.0,True,500.0,770,3,False,TO_RENOVATE
121,https://www.immoweb.be/en/classified/mansion/for-sale/seneffe/7180/10821548,Wallonie,Hainaut,Seneffe,HOUSE,MANSION,420000.0,5.0,250.0,INSTALLED,,,True,40.0,True,500.0,770,3,False,TO_RENOVATE
122,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9030/10820782,Flanders,East Flanders,Gent,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
123,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9050/10820774,Flanders,East Flanders,Gent,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
124,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/10820542,Brussels,Brussels,Schaerbeek,HOUSE,APARTMENT_BLOCK,465000.0,3.0,135.0,HYPER_EQUIPPED,False,,True,4.0,True,20.0,72,2,False,GOOD
125,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/10820541,Brussels,Brussels,Schaerbeek,HOUSE,HOUSE,465000.0,3.0,135.0,HYPER_EQUIPPED,False,,True,4.0,True,20.0,72,2,False,GOOD
126,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/berlaar/2590/10820947,Flanders,Antwerp,Berlaar,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
127,https://www.immoweb.be/en/classified/mansion/for-sale/etterbeek/1040/10821898,Brussels,Brussels,Etterbeek,HOUSE,MANSION,950000.0,5.0,280.0,HYPER_EQUIPPED,False,1.0,,,True,150.0,240,2,,AS_NEW
128,https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/10828766,Wallonie,Walloon Brabant,Grez-Doiceau,HOUSE,HOUSE,315000.0,2.0,114.0,SEMI_EQUIPPED,False,,True,32.0,True,268.0,370,3,False,TO_RENOVATE
129,https://www.immoweb.be/en/classified/villa/for-sale/herzele/9550/10829430,Flanders,East Flanders,Herzele,HOUSE,VILLA,345000.0,3.0,200.0,SEMI_EQUIPPED,,-1.0,True,,,,1040,4,,TO_BE_DONE_UP
130,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/10829708,Flanders,East Flanders,Lebbeke,HOUSE,HOUSE,367000.0,3.0,160.0,INSTALLED,,-1.0,True,,True,,322,2,,TO_BE_DONE_UP
131,https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/10832764,Brussels,Brussels,Ganshoren,HOUSE,HOUSE,425000.0,3.0,100.0,,False,,True,16.0,True,172.0,215,3,,GOOD
132,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/10829161,Brussels,Brussels,Anderlecht,HOUSE,HOUSE,445000.0,4.0,178.0,USA_HYPER_EQUIPPED,False,,True,36.0,True,65.0,149,2,False,AS_NEW
133,https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/10832601,Flanders,Flemish Brabant,Rhode-Saint-Genese,HOUSE,HOUSE,549000.0,3.0,218.0,USA_HYPER_EQUIPPED,False,,True,30.0,True,150.0,276,3,False,JUST_RENOVATED
134,https://www.immoweb.be/en/classified/villa/for-sale/villers%20l%27eveque/4340/10828430,Wallonie,Liège,Villers l'Eveque,HOUSE,VILLA,625000.0,4.0,436.0,HYPER_EQUIPPED,False,,True,150.0,True,3420.0,4480,4,False,GOOD
135,https://www.immoweb.be/en/classified/country-cottage/for-sale/herzele/9550/10829428,Flanders,East Flanders,Herzele,HOUSE,COUNTRY_COTTAGE,739000.0,3.0,415.0,SEMI_EQUIPPED,,-1.0,True,,True,,2254,3,,TO_BE_DONE_UP
136,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10828625,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,HOUSE,865000.0,4.0,190.0,INSTALLED,False,,True,,True,319.0,319,4,False,TO_RENOVATE
137,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/10799689,Flanders,Flemish Brabant,Kraainem,HOUSE,HOUSE,1100000.0,4.0,250.0,INSTALLED,,,True,30.0,True,510.0,640,4,False,AS_NEW
138,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10818318,Flanders,East Flanders,Ronse,HOUSE,HOUSE,175000.0,4.0,236.0,INSTALLED,False,,,,True,75.0,200,2,False,TO_RENOVATE
139,https://www.immoweb.be/en/classified/house/for-sale/vieux-waleffe/4530/10819654,Wallonie,Liège,VIEUX-WALEFFE,HOUSE,HOUSE,299000.0,3.0,210.0,INSTALLED,,-1.0,True,90.0,True,,162,2,,AS_NEW
140,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/10819803,Flanders,Flemish Brabant,Bierbeek,HOUSE,HOUSE,548000.0,3.0,269.0,HYPER_EQUIPPED,False,,True,,True,900.0,4429,3,False,GOOD
141,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10792798,Brussels,Brussels,Uccle,HOUSE,HOUSE,595000.0,5.0,230.0,INSTALLED,,1.0,True,11.0,True,43.0,150,2,False,TO_BE_DONE_UP
142,https://www.immoweb.be/en/classified/house/for-sale/awirs/4400/10826543,Wallonie,Liège,AWIRS,HOUSE,HOUSE,159500.0,4.0,120.0,SEMI_EQUIPPED,,-1.0,True,,True,600.0,785,2,,TO_RENOVATE
143,https://www.immoweb.be/en/classified/house/for-sale/bouge/5004/10826396,Wallonie,Namur,Bouge,HOUSE,HOUSE,169000.0,2.0,83.0,INSTALLED,,-1.0,,,True,85.0,166,3,,TO_BE_DONE_UP
144,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/deurne/2100/10826228,Flanders,Antwerp,Deurne,HOUSE,MIXED_USE_BUILDING,220000.0,1.0,64.0,INSTALLED,,-1.0,,,,,180,2,,JUST_RENOVATED
145,https://www.immoweb.be/en/classified/house/for-sale/wanze/4520/10826536,Wallonie,Liège,Wanze,HOUSE,HOUSE,265000.0,2.0,125.0,INSTALLED,,-1.0,,,True,,470,3,,GOOD
146,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/10826470,Wallonie,Liège,Herstal,HOUSE,HOUSE,290000.0,3.0,132.0,0,,-1.0,True,22.0,True,107.0,257,3,,JUST_RENOVATED
147,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10825671,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,HOUSE,1375000.0,6.0,460.0,HYPER_EQUIPPED,False,,True,123.0,True,400.0,818,2,False,GOOD
148,https://www.immoweb.be/en/classified/house/for-sale/oupeye/4682/10831594,Wallonie,Liège,Oupeye,HOUSE,HOUSE,374000.0,3.0,135.0,HYPER_EQUIPPED,False,,True,67.0,True,377.0,778,4,False,AS_NEW
149,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10832435,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE,VILLA,334000.0,3.0,177.0,USA_HYPER_EQUIPPED,False,,True,,,,365,3,False,AS_NEW
150,https://www.immoweb.be/en/classified/apartment/for-sale/welkenraedt/4840/10836248,Wallonie,Liège,Welkenraedt,APARTMENT,APARTMENT,298546.0,1.0,73.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
151,https://www.immoweb.be/en/classified/apartment/for-sale/welkenraedt/4840/10836247,Wallonie,Liège,Welkenraedt,APARTMENT,APARTMENT,311018.0,1.0,73.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
152,https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4840/10836246,Wallonie,Liège,Welkenraedt,HOUSE,HOUSE,476125.0,5.0,177.0,USA_HYPER_EQUIPPED,,,True,24.0,,,358,3,,
153,https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4840/10836245,Wallonie,Liège,Welkenraedt,HOUSE,HOUSE,528186.0,4.0,194.0,USA_HYPER_EQUIPPED,,,True,24.0,,,483,3,,
